Search_uid,Search_query,region,brand,group,Search_result,Search_uid_sales,Sale
b19899ea1190bfb22baf678ea1b68601,2555302,0,1,26,0,b19899ea1190bfb22baf678ea1b68601,1.0
b19fabdeffe4f8b87db60d8b3b960391,22401-CK81B,1,307,96,0,b19fabdeffe4f8b87db60d8b3b960391,1.0
b1a1b3b3e0452adea2433d367dd91d2d,C 14 130,0,131,40,1,b1a1b3b3e0452adea2433d367dd91d2d,1.0
b1a1b3fa473ae50e452fcfb694d3bab5,AB-T-05,0,603,132,1,b1a1b3fa473ae50e452fcfb694d3bab5,1.0
b1a3f7200c3c3b3ba1176b5ded3f9e64,PTR5A-13,1,30,96,1,0,0.0
b1a437afd9a3d95561c7657e234c0b6e,5382XS,0,14,69,1,b1a437afd9a3d95561c7657e234c0b6e,1.0
b1a7a6aed0a55a7b5e47b0d9caa79ce2,DRM50047,1,154,46,1,0,0.0
b1a8aa92512c3ee83908e83225e3cab4,90903-63014,1,301,21,0,0,0.0
b1acb240a6c44debaff53fedb49a0a6e,K1093,0,13,55,1,0,0.0
b1ad010a27076883e7b89ddcfe94c749,08466,0,124,71,1,b1ad010a27076883e7b89ddcfe94c749,1.0
b1aee9278fe7ae3a81732555af390bef,B7HS,1,30,97,0,0,0.0
b1b87be2a5bbd4a08bd3836fa857c428,06161,1,124,129,1,0,0.0
b1b919d1b8d45762dc1456feb58cbda5,CRHO-14,1,369,59,1,0,0.0
b1b92a0afdf891660cf78a1761a80bb0,339759,0,31,12,1,0,0.0
b1bb73ec9511d5dfa17e36c268c79461,MZAB-DEB,1,598,27,0,0,0.0
b1bd367897b676ea5ccf8c3b690cd30f,334324,1,31,12,1,0,0.0
b1bede3efcd20986d07ba848f7e5a2e2,348021,1,31,12,1,0,0.0
b1c345a79c7028a3537fb0905d800283,553308,1,31,12,1,0,0.0
b1ca908f3439d209182fac0de4ab363c,333114,1,31,12,1,0,0.0
b1cc5719c0f4204fbf18d5e3b10a3706,T21AC30L,1,596,31,1,0,0.0
b1ccf50b41954f40e72d6b01fb2e397f,550400,0,83,87,1,0,0.0
b1cf48e91cb5e068c9fc0e189dfd80ce,06161,0,124,129,1,b1cf48e91cb5e068c9fc0e189dfd80ce,1.0
b1d042d4a9cf66f66699c10c6e1492e5,SP0488,1,63,51,1,0,0.0
b1d3526170481c204dbdde18ff9c0579,334137,1,31,12,1,0,0.0
b1d63cf89bce2b3d3ee3de2d4b238623,09103,1,124,95,1,0,0.0
b1d73abac04b2b27a9988848851bfcc3,DF7475,0,4,4,1,b1d73abac04b2b27a9988848851bfcc3,1.0
b1d8e05e6ad08bc62e18d35b298e7bb1,OC196,0,29,49,1,0,0.0
b1dc7229bac87b6d093e581827bfb64a,PK078,1,63,25,1,0,0.0
b1eaa99666aeeac1f8c6e13ea6edc38e,881,0,224,6,1,0,0.0
b1eb6dee127e5e9133c4e7e319d4cb69,C5488L,1,499,29,1,0,0.0
b1ebfb84a91d319f67a84ccb93ac0c9f,M24CS3WB,1,596,27,1,0,0.0
b1eece517e41673213fc0ed7e29303e4,334839,0,31,12,1,0,0.0
b1f14a91b69c90681f7d3f979e82a0f9,6206MC,0,14,1,1,0,0.0
b1f6969bacb91e7cfe8c136f82376f87,CBN-30,1,369,11,1,0,0.0
b1f75107d6a69b1518ea9291acd0b6bb,9033,0,22,48,1,0,0.0
b1fa39507786a922bc2010d7f18bb825,34608,1,124,141,1,0,0.0
b2005caa470fd5ece88022e6a70a16e5,C4147L,1,499,48,0,0,0.0
b20094f5c0b3df87407a123e58924572,P 30 067,0,68,50,1,0,0.0
b20270cea114a85e10fc205418315062,GDB2027,0,4,50,1,0,0.0
b20293a832c6cb12ab07900ddd62cffb,VKBA3406,1,148,18,0,0,0.0
b205adc05d7970386024354572182226,MK190,1,63,21,1,0,0.0
b208acb1a512045ba5b501796ffd25f5,JTE1135,0,4,48,1,0,0.0
b20b3e53ac13b04d370f5b7c0f8f6a00,GT38102,0,359,16,0,0,0.0
b20c5a1ec7cd9186d31c8aca810c5eaf,9924202800,1,206,79,1,0,0.0
b20c65c9a57860153a31481b43eb09c6,CEKH7,0,310,48,0,b20c65c9a57860153a31481b43eb09c6,1.0
b20ce8a8a21df7b71c4925e78255d6ed,LAT1018C,1,460,16,1,0,0.0
b20e52a8114f15e8805a94649bcd722b,3782701,1,5,39,0,0,0.0
b21b2b66176da40ca8354d6bb618195b,344451,1,31,12,1,b21b2b66176da40ca8354d6bb618195b,1.0
b21d004d9819e73a62b9e513b02cc70e,4586,0,205,26,1,0,0.0
b21d6bdd6da998080864ba8dde783eca,NP5038,1,708,50,0,0,0.0
b223d886dc3b8d3a2c6606909f4f6e4c,C 28 155,0,131,40,1,0,0.0
b2278b51b65d612c6525e5863481998c,CLN-36,0,369,26,1,0,0.0
b2280f866f5e0f76111f3b10b60cd01b,C8897,1,499,27,1,0,0.0
b228b5c246d00acb8a78560168d93b2e,31092 01,0,141,21,1,0,0.0
b22913744f2a62ed91f11b09c301979b,343497,1,31,12,1,b22913744f2a62ed91f11b09c301979b,1.0
b22a7ea1a716fb3d40b2431355f09971,27184 01,0,141,21,1,b22a7ea1a716fb3d40b2431355f09971,1.0
b22b4c153cfe2ec7c5c071f38b6f6e4a,341275,1,31,12,1,0,0.0
b22efded7d69536eaf3027f6c6264d8f,49381,0,22,26,1,0,0.0
b22fe15cf418d3dfe1a32824fbbca808,28011-70020,1,301,122,0,b22fe15cf418d3dfe1a32824fbbca808,1.0
b230a382b56e95c6a3381e4c0698eb15,340061,1,31,12,1,0,0.0
b2330d842d654d897f09d5fa7d269357,01381,0,124,128,1,0,0.0
b234037c2ce720bdb87e91a53e3f4ccd,1164200270,0,206,57,1,0,0.0
b237892af010ed69efda56f93bc2d010,332117,1,31,12,1,0,0.0
b23888dfe91c873761eb7ff4c244f02a,3457101,0,324,62,0,0,0.0
b238e727ca3198ced4d549988770bb00,CRN-41,0,369,59,1,0,0.0
b2393325670d42bf9cad5f43dbfb437b,PTR5A-13,0,30,96,1,0,0.0
b23e92a6ec36d825f691832d99a8e0d5,90919-01210,1,301,96,0,0,0.0
b241d060c8f30046aa213893d5738f03,535011810,0,124,2,0,0,0.0
b24366e763eff894b143f3d4522ddd67,344288,1,31,12,1,0,0.0
b24ba4af650f08c02050527d413da544,CU 1719,1,131,55,0,0,0.0
b24ea9732bd8f9cf31b976199bd5c1e0,C30130,0,1829,40,0,0,0.0
b24fafc6a7a64d453a5b0ac4caa33a65,334379,1,31,12,1,0,0.0
b250ca1e78b47e5c03de3227ac459d34,K1278A,0,13,52,1,0,0.0
b253f0a0b3499e9c9eafa9682a1136b0,LRAC0118,0,607,72,1,0,0.0
b25451195583c162b8f0be0277c9d7af,SA-150-03,0,603,177,1,0,0.0
b25556a0987d527cfca08281ebc8434b,64193,0,224,6,1,0,0.0
b258e05ab42f4bb266da1ff5424dae3e,LA-2094,0,499,40,1,0,0.0
b25b39b4d90b953197f07b37f7242b97,C9076,1,499,31,1,b25b39b4d90b953197f07b37f7242b97,1.0
b25ba63f06ed802ff07aee3f44dc2c03,0 242 245 576,1,160,97,1,0,0.0
b25d9ca7646be2fef3473cdfd3a4ffb1,41237,0,22,48,1,b25d9ca7646be2fef3473cdfd3a4ffb1,1.0
b25e8568ca106ed65d5472a8e34ea64e,ADB01625,1,465,50,1,0,0.0
b2620d9dcf2d895468bf27eb18e54842,XF700,0,499,124,1,0,0.0
b26b20e4e7774fc5c1181de630c9a99b,CVKH-115,1,369,0,1,0,0.0
b26db07642f0fb05187a1d608df7bffb,C5382L,0,499,29,1,0,0.0
b27055b83bca65b7bae314b378ee2a96,713678790,0,148,19,0,b27055b83bca65b7bae314b378ee2a96,1.0
b27151cf8e09b1524089b4994b4dac32,C9239,1,499,31,1,0,0.0
b27a64b34a48a609b73110a0b29bfe54,334328,1,31,12,1,0,0.0
b280342d7193297b9c8f1804eb551473,N25314,1,596,27,0,0,0.0
b28249c4adb8a139b85e93fa2f56e343,C9281,1,499,27,1,0,0.0
b2832bf703b9e60e451293f8d7381bb7,AMF-01,0,603,5,1,0,0.0
b28425f8d5ee16f27793e6402f518b85,6206-2NSE,1,459,36,0,0,0.0
b285ab64f438475c161a90f6a97e67f4,2268,0,205,29,1,b285ab64f438475c161a90f6a97e67f4,1.0
b28718d8ed139f6ebbb057de1d3ae22d,96376569,1,326,63,0,0,0.0
b2897576ff676384727cef5c0a93b5ba,334319,1,31,12,1,0,0.0
b28bea378a15bca9c3e6367e32af72ed,331051,1,31,12,1,b28bea378a15bca9c3e6367e32af72ed,1.0
b28e288fb18b7067fb8c860d05c1788f,C8617,0,499,27,1,0,0.0
b29105e1bb520a65856790171acec0a2,334394,1,31,12,1,0,0.0
b29339504d6b22cdebf3aba592f1a004,22451AA661,1,331,109,0,0,0.0
b2935f6eaeac8c0181955255c1a8effe,04572,0,124,83,1,0,0.0
b29ceaf3932b5edc6a9bed366fa73e12,CEN-132,1,369,48,0,b29ceaf3932b5edc6a9bed366fa73e12,1.0
b2a24a3b5d5244ae21b18631e51ad7b4,V172085609,0,358,139,1,b2a24a3b5d5244ae21b18631e51ad7b4,1.0
b2aba78e5668bb9146c1c9a6f66ec64c,342026,1,31,12,1,0,0.0
b2ad3e3e81b688bb31c1977f70a7e05a,RI2767,1,31,51,1,0,0.0
b2adb5173e639c14bf49c297693b0d57,ASM-B-01,0,603,62,1,0,0.0
b2b0aa92e744f486a671eeef44c5431e,3981 000 067,1,86,23,1,0,0.0
b2b7fce2176991e78dcb89ac4d085e19,805637,0,22,27,1,b2b7fce2176991e78dcb89ac4d085e19,1.0
b2bba2b83c3d4e28610a68f3d65dc4f3,585090,1,215,40,0,0,0.0
b2c02e8ce44544dc0e227394577495d2,PB-7243,0,499,17,0,0,0.0
b2c18b732b5d8c6dca4f37eddd2bf923,3945,1,53,139,1,0,0.0
b2c73550adea67355ea064e4b138d445,87061,0,22,26,1,0,0.0
b2cbf7eba59b11c9ea67e8d71376f20e,332116,1,31,12,1,0,0.0
b2cd70912a34d2404d25b821b0b5af6d,0986475032,0,148,38,0,0,0.0
b2cf864d486027d3dbb91d235ac0108f,343806,1,31,12,1,0,0.0
b2d2d12d4d559d8de61b843b609bb182,TR55IX,1,30,96,0,0,0.0
b2d3255066217a3bf931ba022e6e2b9e,313669,0,123,4,0,0,0.0
b2ded65ccd96f2989ed0d016a43c516c,341283,1,31,12,1,0,0.0
b2e0e46df7d3ddb51c6d52aeccd076a6,G12112LR,1,499,12,0,0,0.0
b2e7173c8d02cef9d2ef97ab9393dbd0,N24A33WS,0,596,27,0,b2e7173c8d02cef9d2ef97ab9393dbd0,1.0
b2e816ab9dd496641fedd62e8e2c5f2f,935304,0,31,25,1,0,0.0
b2ed3576674f3e6576ccb2f8c147a9ea,C 35 154,0,131,40,1,0,0.0
b2f2cf69f9c426e67c542ed0d87b1fe9,LX1518,1,29,40,1,b2f2cf69f9c426e67c542ed0d87b1fe9,1.0
b2f7515e8fffb409240ea3974d909a78,334701,1,31,12,1,0,0.0
b2f7560293c0e32f2ae4ebb18b2da388,WB-1202,1,499,18,0,0,0.0
b2f82e46d0ee4f623b4838c58dac12a2,3PK668,0,14,14,1,0,0.0
b301cb8fc705e78d8dd41f01953d12d8,LT-1028,1,499,56,1,0,0.0
b3035518ddfe1c3e64927c18da124f20,48815-42040,1,301,31,0,0,0.0
b30abb8f5232208f191c7fbc9a88c6fc,CVKH-132,0,369,27,0,0,0.0
b30fda1e6f62aaad14973df64df4e3b1,415030510,0,304,70,0,0,0.0
b31349963bdb89734a40f1bc1b737eec,333114,1,31,12,1,0,0.0
b3153aeba1c6b7d3076b501031c81aee,C4T-28871,1,625,51,0,0,0.0
b31b71ef4e90bb7750c42b1cb136304b,2382,0,205,29,1,b31b71ef4e90bb7750c42b1cb136304b,1.0
b31d20c1fb43665836b4af0444017c0e,T24ZE121T,1,596,27,1,0,0.0
b31e1fcb513f17ae6fa0900b723457e7,09A14840,0,368,4,0,0,0.0
b323434de4cb18d900f9c768f18fcf34,13171600,0,34,68,1,b323434de4cb18d900f9c768f18fcf34,1.0
b3257cf6ab89da7b4896beae89d7f909,3401701,0,5,46,0,0,0.0
b32674c492381124fc77ca77e44e1a90,13568-19056,1,301,69,0,0,0.0
b3270eee1a0669ee175caba875e3e86b,5288,0,22,11,1,b3270eee1a0669ee175caba875e3e86b,1.0
b327f4a5316b9a02c55042dbd0c93af2,713610760,0,148,19,0,b327f4a5316b9a02c55042dbd0c93af2,1.0
b328d20121d0b1d036cf9921347ccbe2,LA-228,1,499,40,1,0,0.0
b329d459f903997533b0397c2c23208f,35388 01,0,141,27,1,0,0.0
b32a32e692bc868191f78a44f38f14db,332114,1,31,12,1,0,0.0
b32a7c63d16cbb4c88d160a31d471256,6301-2NSE,1,459,36,0,0,0.0
b3306bda2b10a90adcbaa2ba8f6c8f05,53-418,1,642,10,1,0,0.0
b33462df162b13f2054e27f200f2f957,PLFR5A-11,1,30,96,0,0,0.0
b340c93e1ac3be038d89f1495391227f,1 987 475 343,0,160,57,1,0,0.0
b3446f414c743d4922789a5fcd235901,OE673,1,13,49,1,0,0.0
b3514f8f6301c6dc970a2fb52aaec5e8,6PK1195,0,499,14,1,0,0.0
b35338f35fe22f062af42be69e69d9a8,NSF9801,1,31,12,1,0,0.0
b356fd890be3ea365d4645c9f2a9f026,PU267020CRR1ZS1,1,460,16,1,b356fd890be3ea365d4645c9f2a9f026,1.0
b357b8f8b04c4cef615c5faa04998f1a,21850,0,124,27,1,0,0.0
b357cb18414772fcc761cc9e2c5e168d,W753,0,308,49,0,0,0.0
b35b914708bb9a286f3f6269e43268d5,802426,1,215,75,1,0,0.0
b35c849d011b07a4eb53ebfb62a0f06f,01381,0,124,128,1,0,0.0
b35da9f2bc77c4067144d066c719e291,ASM-BP-04,0,603,62,1,b35da9f2bc77c4067144d066c719e291,1.0
b3694c1f6bca3f9cb6741c92db2a2944,339025,1,31,12,1,0,0.0
b369e4f3b5984654966390a89784b5ce,14116,0,124,21,1,0,0.0
b369f261042bd3df84f182edee373ac6,334329,1,31,12,1,0,0.0
b36a811d4ccbd2067e9efe4e7578bee5,339086,1,31,12,1,0,0.0
b36cb3d1bb3d01e16cce29cd119f4db2,332114,1,31,12,1,0,0.0
b36fde413b7636d49f6a6ee2a5ee364c,C8295,1,499,27,1,0,0.0
b371bab8c7a413ce95b44f4737f1ddfd,1051802,1,148,11,0,b371bab8c7a413ce95b44f4737f1ddfd,1.0
b37342877c4acf071b95251c3efb98de,G12175LR,1,499,12,1,0,0.0
b377cbe728eddc5a2d81be1beac7acc5,50111,0,22,59,1,0,0.0
b3780abf4a2f2fb34dfbbab6b6fc4793,30967,1,124,83,1,0,0.0
b378221ae554c5987033522547c95c51,31092 01,0,141,21,1,0,0.0
b37983faaedbe1289470b4cecbf35b9b,602000800,1,129,80,1,0,0.0
b37d3e702b6b6dcf21541c10b62b0e92,334223,1,31,12,1,b37d3e702b6b6dcf21541c10b62b0e92,1.0
b3819d34a503374c2518e567bc4c3dad,0 986 424 740,1,160,50,1,0,0.0
b381cd42aad70125c21fe1f320f8c66a,LA-139,0,499,40,1,0,0.0
b3848235ebbd563aa0d94400fd837eb0,NSF9108,1,31,12,1,b3848235ebbd563aa0d94400fd837eb0,1.0
b3853a447f8e25c320b93fa02b6d71b0,X19007,1,596,31,1,b3853a447f8e25c320b93fa02b6d71b0,1.0
b385b07597884e7c7086752d77b814b3,CRN-24,1,369,59,1,0,0.0
b38698b482a17a57626e0c3a6ab90c14,841633,0,22,27,1,b38698b482a17a57626e0c3a6ab90c14,1.0
b3890370d281efd7c305d2ffb29b0cda,FN0032,1,600,64,0,b3890370d281efd7c305d2ffb29b0cda,1.0
b389be9930b191feb830a11d1722b27c,297031,0,215,4,1,0,0.0
b390e41da27d7b531f991dbe502cb66d,30536 02,0,141,26,1,b390e41da27d7b531f991dbe502cb66d,1.0
b3921defcefab14eea88936beccc6457,341325,0,31,12,1,b3921defcefab14eea88936beccc6457,1.0
b394714755a38a175b9b4f033d0cdfd0,T0911SEAZ,1,596,20,1,0,0.0
b397b88a08a0deb5ed6fb5554ca4dfd1,9031134023,1,305,76,0,0,0.0
b3981cf215cec16c5c0b410bddbd5417,RK6919,1,31,51,1,0,0.0
b398ebe2ffd4e21df4855cbb277df371,GDB2051,1,4,50,1,0,0.0
b39928d3a14ccda94f7e7279f505a2b6,C 32 005,0,131,40,1,b39928d3a14ccda94f7e7279f505a2b6,1.0
b3a06d69befca6c636c6ea181bbe3587,CQMZ-5L,1,369,29,1,b3a06d69befca6c636c6ea181bbe3587,1.0
b3a180c4e6842946ced12ddd9ea0a469,G32036L,1,499,12,1,b3a180c4e6842946ced12ddd9ea0a469,1.0
b3a2ad5b2dd3f28ad345414b3689d533,333339,1,31,12,1,0,0.0
b3a3b05e74c67441047f399362dcd1e4,13540-22022,1,301,104,0,0,0.0
b3a3c427beefbd33b6ac8a88d543eadd,T25302,1,596,27,0,0,0.0
b3a4e8c653d7d3e353a2e850f54189ad,G7-1085,1,161,26,1,0,0.0
b3a5bfac8de39fb5d59985cd49d49306,BR8ES,0,30,97,1,b3a5bfac8de39fb5d59985cd49d49306,1.0
b3a6e74a74b6a7d6a22ac645090450b9,CQM-19,1,369,29,1,0,0.0
b3a7814948b07c7899441cef31fedeb7,4062061,0,168,51,1,0,0.0
b3a8e30a2aefe1594519cec3ea3aefef,CBHO-30,1,369,11,1,0,0.0
b3ab0a2fc3a137247dbd449298b42d89,48039,0,286,6,1,b3ab0a2fc3a137247dbd449298b42d89,1.0
b3ac9650f35d50ec0052dbc1bb7171e1,D17MZ3UZ,1,596,10,1,0,0.0
b3acc6a8d9eff468ac8512d3d619de5e,2824A006,1,311,56,0,0,0.0
b3adfccd25e5257865cab1b14ba08716,847632,1,22,27,1,0,0.0
b3af9d4530513044638fb1c03cb64ac1,11087800,0,34,95,1,0,0.0
b3b0b8086d91f782d24a5dfe6cce7ce6,90915-20004,1,301,49,1,b3b0b8086d91f782d24a5dfe6cce7ce6,1.0
b3b2b9e63104cd8765191fe4ce460f3a,C4N-43402,1,625,51,1,0,0.0
b3b7d3162f4744e2312670e2ac9562dc,F026407078,0,160,49,1,b3b7d3162f4744e2312670e2ac9562dc,1.0
b3bb0c659bc1a956507079e5a83b679f,PK-1227,1,499,15,1,0,0.0
b3bff6a6954234ba00e2c305a8581774,1 987 302 071,0,160,6,1,0,0.0
b3c29812fd00e9faa23bcc6224bd8b98,T38156,0,14,17,1,b3c29812fd00e9faa23bcc6224bd8b98,1.0
b3c63d31d694eb096ed75c8d7583cca1,T2108E,1,596,31,0,0,0.0
b3c9cdf261b6812728f296c5b0504b44,V172085623,1,358,143,1,0,0.0
b3cf825cbc4e239c2671c41eff1fdc7f,12175,1,124,95,1,0,0.0
b3cffa753145957910d716d0229cea06,1181202400,1,206,44,0,0,0.0
b3d3a47eb470d02820c5b831f17e9004,V172085901,1,358,126,1,0,0.0
b3da6dcbc25371a48956ea63af54ed7f,325700,0,31,12,1,0,0.0
b3dd828ff6328ec7a6b514e54b01e60d,12195 04,1,141,21,0,0,0.0
b3f24e69d4c1ac9c72a4ea83ba790d0b,T0911EA,1,596,20,0,b3f24e69d4c1ac9c72a4ea83ba790d0b,1.0
b3f2adca211d2123d03ccc16d07dd6b6,3457101,0,324,62,0,b3f2adca211d2123d03ccc16d07dd6b6,1.0
b3f6483f3f6c9c5cf5f4e93ea4629bab,15010800,1,34,63,1,b3f6483f3f6c9c5cf5f4e93ea4629bab,1.0
b3f6a194bde3fc53104b27d1f55332d6,341261,1,31,12,1,0,0.0
b3f896e498e7d57aab522700e64d9ad2,PFG110,0,4,126,1,0,0.0
b3fa5e9113d14f160ca787461735d13c,C 2201,0,131,40,1,0,0.0
b3fabd6e57a795e194095964c3dc54a4,C7254R,0,499,26,0,0,0.0
b3fc2289085300ecb44db80744e7b7e4,C7063R,1,499,26,0,0,0.0
b3fc5e7209cf21737e3956e7f124502b,BN-1062,1,499,4,0,0,0.0
b3ffc0f378706237a50413f8e7b55fdd,BKR6E11,0,304,97,0,0,0.0
b3fff83804162e57944bff071d6101b8,JGT1038T,1,4,12,1,0,0.0
b402e6cd81e39fe37a6e4842a89f0c20,T21AC30L,1,596,31,1,0,0.0
b4046aefa7d5de55375f92510580e79e,29411 01,1,141,27,1,0,0.0
b40828947b9599c053b7f5b3be087004,4117A018,1,311,94,0,b40828947b9599c053b7f5b3be087004,1.0
b40a9d7a9febe9773e1ca7c1158fb0a3,64210,1,224,6,1,0,0.0
b40bb768720e9baeb6c38646726f6d2c,34614,0,124,59,1,b40bb768720e9baeb6c38646726f6d2c,1.0
b411cb29663bb81b71783966d8655770,339025,1,31,12,1,0,0.0
b411e9e869b1feb07ac31bf04f52967d,6908DDUCM,1,458,36,0,0,0.0
b41314af1f5da71cadd727afd9692520,PU106018FRR1D,1,460,16,1,0,0.0
b413a2f994ebdf5fb8b7ed0796ccb035,DF4027,0,4,4,1,0,0.0
b417b8989022c688c0ec506b91513479,CLKD-11,0,369,26,1,0,0.0
b4182f008316992dab4cc2965e358078,341369,0,31,12,1,0,0.0
b41a6e2d0c4f17b8fcdd160f964ae486,333117,1,31,12,1,b41a6e2d0c4f17b8fcdd160f964ae486,1.0
b4212a83f80f8021d9056354eb1db27d,CQHO-20R,1,369,29,0,0,0.0
b423480c15f7a3c62ae115a9666727ea,C9389,1,499,27,1,0,0.0
b42428b4dc1694edd918354076b760ec,532 0160 10,0,130,17,1,0,0.0
b4277562e5d1efca91be425192f22689,341276,1,31,12,1,0,0.0
b42af8ad83f2bc2c3aed4739c4ee7034,KC83D,0,29,47,1,b42af8ad83f2bc2c3aed4739c4ee7034,1.0
b42d849a9b0e857a7d1e7706b6bb0522,RC5789,1,31,51,0,0,0.0
b42e5190030db7326fd967937ccd9741,713 6110 00,0,128,19,1,b42e5190030db7326fd967937ccd9741,1.0
b4319d4cadad80d830ddf5c4e5d5283b,C7508LR,1,499,26,0,0,0.0
b4368fec20cdd19a414f771f70c759ec,90919-01253,1,301,96,0,0,0.0
b4383041adce79c5599d66e4709c8120,334263,1,31,12,1,0,0.0
b43e187516d9645aefd3f6d455ff0831,XU22EPRU,0,154,97,1,0,0.0
b44630247b476ed1649a87b137901fda,341145,1,31,12,1,0,0.0
b448e96ed8992e562638fdca9ea1cb38,TH45182G1,1,14,61,1,b448e96ed8992e562638fdca9ea1cb38,1.0
b449858fec763f0c66592ffbb3cc45a0,K1169A,0,13,52,0,0,0.0
b44c54064b6a028d43b1fa13ed5f6e05,509355,0,215,72,1,0,0.0
b44d8102390eeba4fc9de9563597a756,334063,1,31,12,1,b44d8102390eeba4fc9de9563597a756,1.0
b44db0861e2a23d3e2a2cd28afe7f559,333114,1,31,12,1,0,0.0
b454fe85c4aa7fc49ded77a9fde630c5,0888010705,1,1338,115,0,0,0.0
b457aa30b5692e13adf51d4d4b7e95d7,7656,0,53,126,1,0,0.0
b4599c579eadc32f56a497f687a27d2e,LX684,1,29,40,1,b4599c579eadc32f56a497f687a27d2e,1.0
b45f8bcc74c8e3aab61649b286e3696f,961207,1,161,19,1,0,0.0
b462c1ca13d7d346c05d4f6915fcd7b8,0220-C11,1,598,11,0,0,0.0
b4644d8fded17b48b8c3ec36592c088e,333507,1,31,12,1,0,0.0
b46621b7cd3c3377215fedb6b70540e4,ST1638,1,304,37,0,0,0.0
b469e54f535d9360e4bea6477c9d9df6,G12433LR,1,499,12,1,0,0.0
b46b6018668194618069366d7b7f5416,OC110,1,29,49,1,b46b6018668194618069366d7b7f5416,1.0
b46ba5d68502d010d8da1126a10f4f89,RA5048,1,31,51,1,0,0.0
b46c64ec98864352ffa517963556d0db,26610,0,124,33,1,b46c64ec98864352ffa517963556d0db,1.0
b4727d27ab74fada3c538e9658a213bf,C9016,1,499,31,1,0,0.0
b4731a734ff572978b0496f7659df126,339198,0,31,12,1,0,0.0
b47b93963ee44a7f5bfdca5d97fb5243,3830,0,22,48,1,0,0.0
b47bc0ccb2a86367262aeab0d84dfa35,LA-574,1,499,40,0,0,0.0
b47de7c4ab447d629dd885f87150d8c8,PFG110,0,4,126,1,b47de7c4ab447d629dd885f87150d8c8,1.0
b485e9acdebc233f32d196ea1ca4ec40,LA-1337,1,499,40,1,0,0.0
b489f0a4db342f16bc29540f2c9dd413,D25MZ301,1,596,27,1,b489f0a4db342f16bc29540f2c9dd413,1.0
b48c162fada11e77c8238b7677707049,C 35 154,0,131,40,1,b48c162fada11e77c8238b7677707049,1.0
b48e59b6fe14c887a77832282ff3b661,5288,0,22,11,1,b48e59b6fe14c887a77832282ff3b661,1.0
b48ee6f4544e02a8470f9828f4ee8dd6,66140,0,224,6,1,0,0.0
b4909bb68e75128dc0c4330e95a3a55b,5669XS,0,14,69,1,0,0.0
b495641b6b734c435a5a6e49fee379bb,C 30 135,0,131,40,1,b495641b6b734c435a5a6e49fee379bb,1.0
b4969d27a0eef2258260ab0e4f21e93c,SE-1751L,1,427,48,1,b4969d27a0eef2258260ab0e4f21e93c,1.0
b4976b4e62ec1c92814b286f14d56d29,T14SV41E,1,596,25,1,b4976b4e62ec1c92814b286f14d56d29,1.0
b49ce7293dd19b0c8542738f418ffbf1,625 3044 09,0,129,80,1,0,0.0
b4a80fdbfaddd54456f85799430d8529,B17-99T1XDDG8CG16E,1,458,36,0,0,0.0
b4a83df071854b61f478f02897bbf6f2,334125,1,31,12,1,0,0.0
b4a85299d8d2bcfdee0941b93e0845ca,K015539,0,14,15,1,0,0.0
b4a91e6b3e5183ea2f88c888bf6dbc57,341294,1,31,12,1,0,0.0
b4aa16588b931f6baaa85cfa5218fd22,CBKD10,1,304,11,0,b4aa16588b931f6baaa85cfa5218fd22,1.0
b4aad9b0b0cb76f48a35f73ebaeed5eb,2355001,0,180,50,1,b4aad9b0b0cb76f48a35f73ebaeed5eb,1.0
b4b04132787b966fdac0940aa7237861,0986487555,0,138,50,0,b4b04132787b966fdac0940aa7237861,1.0
b4b07e261b2db63fed9901a292232edf,DF7243,1,4,4,1,0,0.0
b4b14878a58108adf02fef4a73877d3d,VKBA 3651,0,153,19,0,0,0.0
b4bc578fc06e7bee73b3057fd8532a68,CBN-78,1,369,11,1,b4bc578fc06e7bee73b3057fd8532a68,1.0
b4bfe652c570ffa1b4064db8b56fd664,BKR6EIX-11,1,30,96,1,b4bfe652c570ffa1b4064db8b56fd664,1.0
b4c3a37c4379ea096b63b27e0a8b60bb,T24S02WB,1,596,27,1,b4c3a37c4379ea096b63b27e0a8b60bb,1.0
b4c5148ff3bca9ada1b08c52f7d35af8,334360,1,31,12,1,b4c5148ff3bca9ada1b08c52f7d35af8,1.0
b4cbd52c94025e439ba434b156e6a2cd,22271-28020,1,301,112,0,0,0.0
b4cd7f657115fe8bc9045f220eb5e1ba,826378,0,215,80,1,0,0.0
b4d13b5e2665eef0e0530e867a822c5c,ASPS-M-03,0,603,160,1,b4d13b5e2665eef0e0530e867a822c5c,1.0
b4d205efd24ee0446481d108c3c6eed0,K1079A,0,13,52,0,0,0.0
b4d2818268c8016cd92f1a78314b9def,LA-1272,1,499,40,1,0,0.0
b4d6a8992fede890f8a069644195c471,KJ16CRL11,1,154,97,1,b4d6a8992fede890f8a069644195c471,1.0
b4d6dd356df6b1288b5a8add1a80ec25,90919-01184,1,301,97,0,0,0.0
b4d7e43895aac37f90b7be33bc4d30a5,D25MZ305,1,596,27,1,0,0.0
b4d8475fab7c14064343dc8fdeb52c1a,81029900,0,34,94,0,0,0.0
b4db5f40247d2a2a2e2e2d7e682159d8,23988,0,63,12,1,0,0.0
b4ddc1491b60d55382b1096c59697ba6,332115,1,31,12,1,b4ddc1491b60d55382b1096c59697ba6,1.0
